book_id,isbn13,language_id,num_pages,publication_date,publisher_id,publisher_name_x,publisher_name_y,author,order_count,title
1644,9780152045739,1,64,2003-11-01,986,Houghton Mifflin Company,Houghton Mifflin Company,Lynd Ward,0,The Little Red Lighthouse and the Great Gray Bridge
1645,9780152046828,1,320,2003-07-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Ann Rinaldi,1,A Break with Charity: A Story about the Salem Witch Trials
1646,9780152046996,1,176,2003-08-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Avi,3,The Secret School
1647,9780152049188,1,288,2003-08-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Eleanor Estes,2,The Alley (The Alley  #1)
1647,9780152049188,1,288,2003-08-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Edward Ardizzone,2,The Alley (The Alley  #1)
1648,9780152049676,1,40,2006-10-01,840,Harcourt,Harcourt,Lauren Stringer,3,Winter Is the Warmest Season
1649,9780152050863,1,240,2004-05-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Carolyn Meyer,0,Doomed Queen Anne (Young Royals  #3)
1650,9780152051167,1,272,2005-10-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Carolyn Meyer,1,Marie  Dancing
1651,9780152051242,1,286,2006-04-01,840,Harcourt,Harcourt,Ursula K. Le Guin,4,Gifts (Annals of the Western Shore  #1)
1652,9780152052089,2,133,2004-10-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Ursula K. Le Guin,3,Very Far Away from Anywhere Else
1653,9780152052607,1,80,2004-09-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Louis Slobodkin,0,The Hundred Dresses
1653,9780152052607,1,80,2004-09-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Eleanor Estes,0,The Hundred Dresses
1654,9780152054472,2,208,2009-01-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Carolyn Meyer,1,Patience  Princess Catherine (Young Royals  #4)
1655,9780152054519,1,265,2006-10-01,848,Harcourt Children's Books,Harcourt Children's Books,Carolyn Meyer,0,Loving Will Shakespeare
1656,9780152056780,1,341,2006-09-01,840,Harcourt,Harcourt,Ursula K. Le Guin,2,Voices (Annals of the Western Shore  #2)
1657,9780152057084,1,40,2006-05-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Margaret Chodos-Irvine,1,Apple Pie 4th of July
1657,9780152057084,1,40,2006-05-01,968,HMH Books for Young Readers,HMH Books for Young Readers,Janet S. Wong,1,Apple Pie 4th of July
1658,9780152057664,1,40,2006-09-01,840,Harcourt,Harcourt,Adam Rex,1,Frankenstein Makes a Sandwich
1659,9780152956028,1,208,1992-10-15,968,HMH Books for Young Readers,HMH Books for Young Readers,Carolyn Meyer,1,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker
1660,9780155063334,1,272,2002-02-04,2154,Wadsworth Publishing Company,Wadsworth Publishing Company,Richard B. Lee,3,The Dobe Ju/'hoansi
1661,9780156000598,1,404,1994-04-15,1212,Mariner Books,Mariner Books,Patrick Marnham,0,The Man Who Wasn't Maigret: A Portrait of Georges Simenon
1662,9780156001250,1,256,1995-09-15,1212,Mariner Books,Mariner Books,,1,How to Travel with a Salmon and Other Essays
1663,9780156001267,1,559,1995-04-15,844,Harcourt Brace,Harcourt Brace,Allen Mandelbaum,1,The Metamorphoses of Ovid
1663,9780156001267,1,559,1995-04-15,844,Harcourt Brace,Harcourt Brace,Ovid,1,The Metamorphoses of Ovid
1664,9780156001410,1,377,1994-09-28,840,Harcourt,Harcourt,,2,The Gospel According to Jesus Christ
1665,9780156001458,1,272,1995-02-17,1212,Mariner Books,Mariner Books,Gary Paulsen,3,Winterdance: The Fine Madness of Running the Iditarod
1666,9780156001991,1,336,1995-06-05,1212,Mariner Books,Mariner Books,Jeremy Treglown,2,Roald Dahl: A Biography
1667,9780156002080,1,319,1995-04-24,845,Harcourt Brace & Company,Harcourt Brace & Company,James K. Morrow,2,This Is the Way the World Ends
1668,9780156002165,1,214,1995-05-26,1212,Mariner Books,Mariner Books,Clare Cavanagh,0,View With a Grain of Sand: Selected Poems
1668,9780156002165,1,214,1995-05-26,1212,Mariner Books,Mariner Books,Stanisław Barańczak,0,View With a Grain of Sand: Selected Poems
1669,9780156003650,1,276,1996-06-01,840,Harcourt,Harcourt,Helen Lane,1,The Double Flame: Love and Eroticism
1669,9780156003650,1,276,1996-06-01,840,Harcourt,Harcourt,Octavio Paz,1,The Double Flame: Love and Eroticism
1670,9780156003902,1,448,1996-07-22,1212,Mariner Books,Mariner Books,Anaïs Nin,2,"Fire: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1934-1937"
1671,9780156004015,2,292,1996-06-14,1212,Mariner Books,Mariner Books,Giovanni Pontiero,2,The Stone Raft
1672,9780156004800,1,439,1996-09-01,844,Harcourt Brace,Harcourt Brace,Robert Penn Warren,2,All the King's Men
1673,9780156005203,1,346,1998-10-16,1212,Mariner Books,Mariner Books,,0,Baltasar and Blimunda
1674,9780156006248,1,314,1998-09-01,1212,Mariner Books,Mariner Books,José Saramago,1,The History of the Siege of Lisbon
1674,9780156006248,1,314,1998-09-01,1212,Mariner Books,Mariner Books,Giovanni Pontiero,1,The History of the Siege of Lisbon
1675,9780156007085,2,496,1999-10-18,1212,Mariner Books,Mariner Books,Michael D'Orso,2,Walking with the Wind: A Memoir of the Movement
1675,9780156007085,2,496,1999-10-18,1212,Mariner Books,Mariner Books,John Lewis,2,Walking with the Wind: A Memoir of the Movement
1676,9780156007474,1,410,2002-05-01,1212,Mariner Books,Mariner Books,Emma Donoghue,2,Slammerkin
1677,9780156007757,1,326,1999-10-04,1212,Mariner Books,Mariner Books,José Saramago,2,Blindness
1677,9780156007757,1,326,1999-10-04,1212,Mariner Books,Mariner Books,Giovanni Pontiero,2,Blindness
1678,9780156010597,1,245,2001-10-05,1212,Mariner Books,Mariner Books,Margaret Jull Costa,2,All the Names
1678,9780156010597,1,245,2001-10-05,1212,Mariner Books,Mariner Books,José Saramago,2,All the Names
1679,9780156011464,1,296,2000-11-16,1212,Mariner Books,Mariner Books,Clare Cavanagh,1,Poems New and Collected
1679,9780156011464,1,296,2000-11-16,1212,Mariner Books,Mariner Books,Wisława Szymborska,1,Poems New and Collected
1680,9780156011655,1,400,2000-09-28,1212,Mariner Books,Mariner Books,Claire Messud,2,The Last Life
1681,9780156012096,1,372,2001-10-17,1212,Mariner Books,Mariner Books,Erin McKean,3,Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists
1682,9780156013031,1,64,2000-10-05,1212,Mariner Books,Mariner Books,José Saramago,3,The Tale of the Unknown Island
1682,9780156013031,1,64,2000-10-05,1212,Mariner Books,Mariner Books,Margaret Jull Costa,3,The Tale of the Unknown Island
1682,9780156013031,1,64,2000-10-05,1212,Mariner Books,Mariner Books,Peter Sís,3,The Tale of the Unknown Island
1683,9780156013987,3,87,2001-09-04,1212,Mariner Books,Mariner Books,,3,Le Petit Prince
1684,9780156026987,2,230,1989-06-03,685,Fawcett,Fawcett,Jimmy Buffett,3,Tales from Margaritaville
1685,9780156027595,2,295,2002-12-16,840,Harcourt,Harcourt,Michael Kandel,7,The Cyberiad
1685,9780156027595,2,295,2002-12-16,840,Harcourt,Harcourt,Stanisław Lem,7,The Cyberiad
1685,9780156027595,2,295,2002-12-16,840,Harcourt,Harcourt,Daniel Mróz,7,The Cyberiad
1686,9780156027649,1,259,2002-11-01,1212,Mariner Books,Mariner Books,Robert Fitzgerald,3,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone
1686,9780156027649,1,259,2002-11-01,1212,Mariner Books,Mariner Books,Dudley Fitts,3,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone
1686,9780156027649,1,259,2002-11-01,1212,Mariner Books,Mariner Books,Sophocles,3,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone
1687,9780156027656,1,400,2003-01-06,840,Harcourt,Harcourt,Aristophanes,2,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day
1687,9780156027656,1,400,2003-01-06,840,Harcourt,Harcourt,Dudley Fitts,2,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day
1688,9780156027717,5,132,2002-11-04,1212,Mariner Books,Mariner Books,C.S. Lewis,1,The World's Last Night: And Other Essays
1689,9780156027755,1,385,2002-12-16,1212,Mariner Books,Mariner Books,John Updike,5,Lectures on Literature
1689,9780156027755,1,385,2002-12-16,1212,Mariner Books,Mariner Books,Fredson Bowers,5,Lectures on Literature
1689,9780156027755,1,385,2002-12-16,1212,Mariner Books,Mariner Books,Vladimir Nabokov,5,Lectures on Literature
1690,9780156027786,1,272,2002-11-04,1212,Mariner Books,Mariner Books,Virginia Woolf,4,The Common Reader
1690,9780156027786,1,272,2002-11-04,1212,Mariner Books,Mariner Books,Andrew McNeillie,4,The Common Reader
1691,9780156027915,1,355,2003-03-31,1212,Mariner Books,Mariner Books,Virginia Woolf,3,A Writer's Diary
1691,9780156027915,1,355,2003-03-31,1212,Mariner Books,Mariner Books,Leonard Woolf,3,A Writer's Diary
1692,9780156028066,1,216,2003-03-31,5,A Harvest Book/Harcourt Inc.,A Harvest Book/Harcourt Inc.,Virginia Woolf,1,Women and Writing
1692,9780156028066,1,216,2003-03-31,5,A Harvest Book/Harcourt Inc.,A Harvest Book/Harcourt Inc.,Michèle Barrett,1,Women and Writing
1693,9780156028417,2,168,2003-06-16,1212,Mariner Books,Mariner Books,Lyn Moir,1,Maigret and the Killer
1693,9780156028417,2,168,2003-06-16,1212,Mariner Books,Mariner Books,Georges Simenon,1,Maigret and the Killer
1694,9780156028479,1,144,2003-06-16,1212,Mariner Books,Mariner Books,Georges Simenon,4,Maigret Loses His Temper (Maigret  #61)
1695,9780156028523,2,180,2003-06-16,1212,Mariner Books,Mariner Books,Georges Simenon,1,Maigret in Holland
1696,9780156028790,1,307,2003-10-15,1212,Mariner Books,Mariner Books,Xavier Pàmies,2,The Cave
1696,9780156028790,1,307,2003-10-15,1212,Mariner Books,Mariner Books,Robert Penn Warren,2,The Cave
1696,9780156028790,1,307,2003-10-15,1212,Mariner Books,Mariner Books,Margaret Jull Costa,2,The Cave
1696,9780156028790,1,307,2003-10-15,1212,Mariner Books,Mariner Books,José Saramago,2,The Cave
1696,9780156028790,1,307,2003-10-15,1212,Mariner Books,Mariner Books,James H. Justus,2,The Cave
1697,9780156028974,1,271,2003-09-01,1212,Mariner Books,Mariner Books,Jonathan Lethem,1,Gun  With Occasional Music
1698,9780156029025,1,282,2003-09-15,1212,Mariner Books,Mariner Books,Dennis Lehane,2,A Drink Before the War (Kenzie & Gennaro  #1)
1699,9780156029049,1,148,2004-02-02,1212,Mariner Books,Mariner Books,Anaïs Nin,0,Little Birds
1700,9780156029063,1,527,2003-10-06,840,Harcourt,Harcourt,Umberto Eco,2,Baudolino
1700,9780156029063,1,527,2003-10-06,840,Harcourt,Harcourt,William Weaver,2,Baudolino
1700,9780156029063,1,527,2003-10-06,840,Harcourt,Harcourt,R.C.S. Libri,2,Baudolino
1701,9780156029582,1,295,2004-06-07,1212,Mariner Books,Mariner Books,Margaret Jull Costa,1,The Flanders Panel
1701,9780156029582,1,295,2004-06-07,1212,Mariner Books,Mariner Books,Arturo Pérez-Reverte,1,The Flanders Panel
1702,9780156029810,1,400,2004-06-07,1212,Mariner Books,Mariner Books,Arturo Pérez-Reverte,1,The Seville Communion
1702,9780156029810,1,400,2004-06-07,1212,Mariner Books,Mariner Books,Sonia Soto,1,The Seville Communion
1703,9780156030168,2,576,2004-10-04,1212,Mariner Books,Mariner Books,A.B. Yehoshua,1,The Liberated Bride
1703,9780156030168,2,576,2004-10-04,1212,Mariner Books,Mariner Books,Hillel Halkin,1,The Liberated Bride
1704,9780156030205,2,401,2004-05-03,1213,Mariner Books / Harvest Books,Mariner Books / Harvest Books,Yann Martel,1,Life of Pi
1705,9780156030274,1,275,2007-01-15,1212,Mariner Books,Mariner Books,Joyce Carol Oates,1,The Female of the Species: Tales of Mystery and Suspense
1706,9780156030304,1,311,2005-05-01,922,Harvest Books,Harvest Books,,1,Flowers for Algernon
1707,9780156030410,2,112,2005-08-01,1212,Mariner Books,Mariner Books,,1,A Room of One's Own
1708,9780156030434,1,480,2006-06-05,1212,Mariner Books,Mariner Books,Geoffrey Brock,4,The Mysterious Flame of Queen Loana
1708,9780156030434,1,480,2006-06-05,1212,Mariner Books,Mariner Books,Umberto Eco,4,The Mysterious Flame of Queen Loana
1709,9780156030472,1,242,2005-08-01,1212,Mariner Books,Mariner Books,Mark Hussey,2,To the Lighthouse
1709,9780156030472,1,242,2005-08-01,1212,Mariner Books,Mariner Books,Eudora Welty,2,To the Lighthouse
1710,9780156030489,1,179,2006-07-03,1212,Mariner Books,Mariner Books,Faïza Guène,2,Kiffe Kiffe Tomorrow
1710,9780156030489,1,179,2006-07-03,1212,Mariner Books,Mariner Books,Sarah Adams,2,Kiffe Kiffe Tomorrow
1711,9780156030939,1,320,2007-02-05,1212,Mariner Books,Mariner Books,Michelle Tea,5,Rose of No Man's Land
1712,9780156031196,1,748,2005-06-01,1212,Mariner Books,Mariner Books,Mark Helprin,3,Winter's Tale
1713,9780156031271,1,241,2005-10-04,1212,Mariner Books,Mariner Books,Anita Shreve,0,Where or When
1714,9780156031332,2,265,2005-10-04,1212,Mariner Books,Mariner Books,Anita Shreve,5,Eden Close
1715,9780156031394,1,352,2005-10-04,1212,Mariner Books,Mariner Books,Anita Shreve,2,Strange Fits of Passion
1716,9780156031448,1,358,2006-01-02,840,Harcourt,Harcourt,Catherine Johnson,4,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior
1716,9780156031448,1,358,2006-01-02,840,Harcourt,Harcourt,Temple Grandin,4,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior
1717,9780156031547,1,256,2005-08-08,1212,Mariner Books,Mariner Books,Jonathan Lethem,1,Amnesia Moon
1718,9780156031639,1,352,2006-07-03,1212,Mariner Books,Mariner Books,Mark Hussey,1,Three Guineas
1718,9780156031639,1,352,2006-07-03,1212,Mariner Books,Mariner Books,Virginia Woolf,1,Three Guineas
1718,9780156031639,1,352,2006-07-03,1212,Mariner Books,Mariner Books,Jane Marcus,1,Three Guineas
1719,9780156032117,1,256,2006-11-13,1212,Mariner Books,Mariner Books,Salvador Plascencia,0,The People of Paper
1720,9780156032292,1,544,2006-11-06,1212,Mariner Books,Mariner Books,Julia Briggs,4,Virginia Woolf: An Inner Life
1721,9780156032483,1,304,2007-03-05,1212,Mariner Books,Mariner Books,Jonathan Lethem,0,The Wall of the Sky  the Wall of the Eye
1722,9780156032520,1,560,2005-11-01,921,Harvest / Harcourt,Harvest / Harcourt,Amos Oz,1,A Tale of Love and Darkness
1722,9780156032520,1,560,2005-11-01,921,Harvest / Harcourt,Harvest / Harcourt,Nicholas de Lange,1,A Tale of Love and Darkness
1723,9780156032599,1,756,2006-05-01,1212,Mariner Books,Mariner Books,William C. Davis,0,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf
1724,9780156032612,1,288,2007-05-07,1212,Mariner Books,Mariner Books,Emma Donoghue,1,Touchy Subjects
1725,9780156032643,1,672,2005-09-05,1212,Mariner Books,Mariner Books,Emma Donoghue,3,Life Mask
1726,9780156032780,1,276,2006-09-05,1212,Mariner Books,Mariner Books,Otto Penzler,1,Fiddlers (87th Precinct  #55)
1726,9780156032780,1,276,2006-09-05,1212,Mariner Books,Mariner Books,Ed McBain,1,Fiddlers (87th Precinct  #55)
1727,9780156032896,1,232,2006-04-03,1212,Mariner Books,Mariner Books,Jeanette Winterson,1,Lighthousekeeping
1728,9780156032971,1,623,2007-03-05,1212,Mariner Books,Mariner Books,William Weaver,3,Foucault's Pendulum
1728,9780156032971,1,623,2007-03-05,1212,Mariner Books,Mariner Books,Umberto Eco,3,Foucault's Pendulum
1729,9780156075008,1,138,1974-10-23,923,Harvest Books/Harcourt,Harvest Books/Harcourt,Karl Jaspers,3,Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2)
1729,9780156075008,1,138,1974-10-23,923,Harvest Books/Harcourt,Harvest Books/Harcourt,Ralph Manheim,3,Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2)
1730,9780156116800,1,263,1989-10-18,1212,Mariner Books,Mariner Books,Leonard Woolf,4,Beginning Again: An Autobiography of The Years 1911 to 1918
1731,9780156119078,2,32,1979-04-25,968,HMH Books for Young Readers,HMH Books for Young Readers,Tomie dePaola,2,Big Anthony and the Magic Ring
1732,9780156189217,1,622,1982-02-01,1212,Mariner Books,Mariner Books,Eudora Welty,2,The Collected Stories
1733,9780156212502,1,345,1989-06-01,1212,Mariner Books,Mariner Books,Susan Dick,1,The Complete Shorter Fiction of Virginia Woolf
1733,9780156212502,1,345,1989-06-01,1212,Mariner Books,Mariner Books,Virginia Woolf,1,The Complete Shorter Fiction of Virginia Woolf
1734,9780156260268,1,372,1970-03-25,1212,Mariner Books,Mariner Books,Anaïs Nin,1,The Diary of Anaïs Nin  Vol. 2: 1934-1939
1734,9780156260268,1,372,1970-03-25,1212,Mariner Books,Mariner Books,Gunther Stuhlmann,1,The Diary of Anaïs Nin  Vol. 2: 1934-1939
1735,9780156260275,1,348,1971-03-24,1212,Mariner Books,Mariner Books,Anaïs Nin,4,The Diary of Anaïs Nin  Vol. 3: 1939-1944
1735,9780156260275,1,348,1971-03-24,1212,Mariner Books,Mariner Books,Gunther Stuhlmann,4,The Diary of Anaïs Nin  Vol. 3: 1939-1944
1736,9780156260329,1,432,1977-11-03,1212,Mariner Books,Mariner Books,Anaïs Nin,1,The Diary of Anaïs Nin  Vol. 6: 1955-1966
1736,9780156260329,1,432,1977-11-03,1212,Mariner Books,Mariner Books,Gunther Stuhlmann,1,The Diary of Anaïs Nin  Vol. 6: 1955-1966
1737,9780156260367,1,356,1979-05-15,1212,Mariner Books,Mariner Books,Anne Olivier Bell,1,The Diary of Virginia Woolf  Volume One: 1915-1919
1737,9780156260367,1,356,1979-05-15,1212,Mariner Books,Mariner Books,Virginia Woolf,1,The Diary of Virginia Woolf  Volume One: 1915-1919
1737,9780156260367,1,356,1979-05-15,1212,Mariner Books,Mariner Books,Quentin Bell,1,The Diary of Virginia Woolf  Volume One: 1915-1919
1738,9780156260374,1,384,1980-09-17,1212,Mariner Books,Mariner Books,Andrew McNeillie,2,The Diary of Virginia Woolf  Volume Two: 1920-1924
1738,9780156260374,1,384,1980-09-17,1212,Mariner Books,Mariner Books,Virginia Woolf,2,The Diary of Virginia Woolf  Volume Two: 1920-1924
1738,9780156260374,1,384,1980-09-17,1212,Mariner Books,Mariner Books,Anne Olivier Bell,2,The Diary of Virginia Woolf  Volume Two: 1920-1924
1739,9780156260381,1,408,1981-09-14,1212,Mariner Books,Mariner Books,Andrew McNeillie,0,The Diary of Virginia Woolf  Volume Three: 1925-1930
1739,9780156260381,1,408,1981-09-14,1212,Mariner Books,Mariner Books,Anne Olivier Bell,0,The Diary of Virginia Woolf  Volume Three: 1925-1930
1739,9780156260381,1,408,1981-09-14,1212,Mariner Books,Mariner Books,Virginia Woolf,0,The Diary of Virginia Woolf  Volume Three: 1925-1930
1740,9780156260404,1,424,1985-09-30,1212,Mariner Books,Mariner Books,Andrew McNeillie,4,The Diary of Virginia Woolf  Volume Five: 1936-1941
1740,9780156260404,1,424,1985-09-30,1212,Mariner Books,Mariner Books,Anne Olivier Bell,4,The Diary of Virginia Woolf  Volume Five: 1936-1941
1740,9780156260404,1,424,1985-09-30,1212,Mariner Books,Mariner Books,Virginia Woolf,4,The Diary of Virginia Woolf  Volume Five: 1936-1941
1741,9780156260558,2,300,1985-09-23,1212,Mariner Books,Mariner Books,Italo Calvino,5,Difficult Loves
1742,9780156272506,1,320,1985-03-22,1212,Mariner Books,Mariner Books,Anaïs Nin,5,The Early Diary of Anaïs Nin  Vol. 3: 1923-1927
1743,9780156278065,2,276,1991-10-31,1212,Mariner Books,Mariner Books,Stanisław Lem,1,Eden
1743,9780156278065,2,276,1991-10-31,1212,Mariner Books,Mariner Books,Marc E. Heine,1,Eden
1744,9780156286510,1,648,1994-05-02,1212,Mariner Books,Mariner Books,P.N. Furbank,2,E. M. Forster: A Life
1745,9780156306300,1,322,1988-03-15,1212,Mariner Books,Mariner Books,Stanisław Lem,2,Fiasco
1745,9780156306300,1,322,1988-03-15,1212,Mariner Books,Mariner Books,Michael Kandel,2,Fiasco
1746,9780156319522,1,204,1976-10-04,1212,Mariner Books,Mariner Books,Carl Hiaasen,1,Flush
